starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 21:04:46 2023	1682903086	1	306	307	306
Sun Apr 30 21:04:43 2023	1682903083	1	307	308	255
Sun Apr 30 21:04:43 2023	1682903083	1	307	308	254
Sun Apr 30 21:04:46 2023	1682903086	1	307	308	202
Sun Apr 30 21:04:45 2023	1682903085	1	307	308	268
Sun Apr 30 21:04:45 2023	1682903085	1	307	308	207
Sun Apr 30 21:04:44 2023	1682903084	0	308	308	231
Sun Apr 30 21:04:43 2023	1682903083	1	308	309	257
Sun Apr 30 21:04:44 2023	1682903084	1	308	309	245
Sun Apr 30 21:04:45 2023	1682903085	1	308	309	221
Sun Apr 30 21:04:45 2023	1682903085	1	308	309	222
Sun Apr 30 21:04:45 2023	1682903085	1	308	309	271
Sun Apr 30 21:04:44 2023	1682903084	1	308	309	239
Sun Apr 30 21:04:46 2023	1682903086	1	308	309	277
Sun Apr 30 21:04:44 2023	1682903084	2	308	310	244
Sun Apr 30 21:04:44 2023	1682903084	1	309	310	302
Sun Apr 30 21:04:44 2023	1682903084	1	309	310	237
Sun Apr 30 21:04:46 2023	1682903086	1	309	310	270
Sun Apr 30 21:04:43 2023	1682903083	0	310	311	260
Sun Apr 30 21:04:43 2023	1682903083	0	311	311	261
Sun Apr 30 21:04:44 2023	1682903084	1	310	311	289
Sun Apr 30 21:04:43 2023	1682903083	0	312	312	256
Sun Apr 30 21:04:43 2023	1682903083	0	312	312	262
Sun Apr 30 21:04:43 2023	1682903083	1	311	312	260
Sun Apr 30 21:04:43 2023	1682903083	1	311	312	273
Sun Apr 30 21:04:46 2023	1682903086	1	311	312	280
Sun Apr 30 21:04:44 2023	1682903084	0	312	312	286
Sun Apr 30 21:04:43 2023	1682903083	1	311	312	262
Sun Apr 30 21:04:45 2023	1682903085	1	311	312	210
Sun Apr 30 21:04:44 2023	1682903084	1	311	312	307
Sun Apr 30 21:04:46 2023	1682903086	1	311	312	277
Sun Apr 30 21:04:43 2023	1682903083	1	311	312	263
Sun Apr 30 21:04:43 2023	1682903083	1	312	313	261
Sun Apr 30 21:04:43 2023	1682903083	1	312	313	257
Sun Apr 30 21:04:43 2023	1682903083	1	312	313	265
Sun Apr 30 21:04:45 2023	1682903085	1	312	313	298
Sun Apr 30 21:04:45 2023	1682903085	1	312	313	217
Sun Apr 30 21:04:44 2023	1682903084	0	313	313	249
Sun Apr 30 21:04:43 2023	1682903083	1	313	314	270
Sun Apr 30 21:04:43 2023	1682903083	1	313	314	241
Sun Apr 30 21:04:43 2023	1682903083	1	313	314	267
Sun Apr 30 21:04:43 2023	1682903083	1	313	314	260
Sun Apr 30 21:04:43 2023	1682903083	1	313	314	235
Sun Apr 30 21:04:44 2023	1682903084	0	314	314	286
Sun Apr 30 21:04:43 2023	1682903083	1	313	314	267
Sun Apr 30 21:04:45 2023	1682903085	1	313	314	300
Sun Apr 30 21:04:45 2023	1682903085	1	313	314	219
Sun Apr 30 21:04:46 2023	1682903086	1	313	314	283
Sun Apr 30 21:04:44 2023	1682903084	1	314	315	308
Sun Apr 30 21:04:43 2023	1682903083	1	314	315	270
Sun Apr 30 21:04:46 2023	1682903086	1	314	315	278
Sun Apr 30 21:04:43 2023	1682903083	1	314	315	269
Sun Apr 30 21:04:45 2023	1682903085	0	315	315	243
Sun Apr 30 21:04:45 2023	1682903085	0	315	315	281
Sun Apr 30 21:04:43 2023	1682903083	0	316	316	269
Sun Apr 30 21:04:44 2023	1682903084	1	315	316	253
Sun Apr 30 21:04:45 2023	1682903085	0	316	316	230
Sun Apr 30 21:04:44 2023	1682903084	1	315	316	251
Sun Apr 30 21:04:43 2023	1682903083	1	316	317	280
Sun Apr 30 21:04:43 2023	1682903083	1	316	317	281
Sun Apr 30 21:04:43 2023	1682903083	1	316	317	267
Sun Apr 30 21:04:43 2023	1682903083	0	317	317	274
Sun Apr 30 21:04:43 2023	1682903083	1	316	317	273
Sun Apr 30 21:04:43 2023	1682903083	0	317	317	277
Sun Apr 30 21:04:43 2023	1682903083	0	317	317	259
Sun Apr 30 21:04:46 2023	1682903086	0	317	317	278
Sun Apr 30 21:04:43 2023	1682903083	1	317	318	278
Sun Apr 30 21:04:43 2023	1682903083	1	317	318	268
Sun Apr 30 21:04:43 2023	1682903083	0	318	318	283
Sun Apr 30 21:04:43 2023	1682903083	1	317	318	279
Sun Apr 30 21:04:43 2023	1682903083	0	318	318	277
Sun Apr 30 21:04:44 2023	1682903084	0	318	318	283
Sun Apr 30 21:04:45 2023	1682903085	1	317	318	232
Sun Apr 30 21:04:44 2023	1682903084	0	318	318	226
Sun Apr 30 21:04:43 2023	1682903083	2	318	320	279
Sun Apr 30 21:04:43 2023	1682903083	1	319	320	277
Sun Apr 30 21:04:43 2023	1682903083	0	320	320	232
Sun Apr 30 21:04:46 2023	1682903086	1	319	320	281
Sun Apr 30 21:04:45 2023	1682903085	0	320	320	238
Sun Apr 30 21:04:45 2023	1682903085	0	320	320	297
Sun Apr 30 21:04:45 2023	1682903085	0	320	320	240
Sun Apr 30 21:04:45 2023	1682903085	1	319	320	234
Sun Apr 30 21:04:46 2023	1682903086	1	320	321	282
Sun Apr 30 21:04:43 2023	1682903083	0	321	321	276
Sun Apr 30 21:04:45 2023	1682903085	1	320	321	228
Sun Apr 30 21:04:43 2023	1682903083	1	321	322	244
Sun Apr 30 21:04:45 2023	1682903085	1	321	322	241
Sun Apr 30 21:04:45 2023	1682903085	1	321	322	235
Sun Apr 30 21:04:45 2023	1682903085	1	321	322	227
Sun Apr 30 21:04:43 2023	1682903083	1	322	323	288
Sun Apr 30 21:04:45 2023	1682903085	0	323	323	300
Sun Apr 30 21:04:43 2023	1682903083	0	323	323	237
Sun Apr 30 21:04:43 2023	1682903083	1	322	323	249
Sun Apr 30 21:04:45 2023	1682903085	1	322	323	236
Sun Apr 30 21:04:45 2023	1682903085	0	323	323	215
Sun Apr 30 21:04:43 2023	1682903083	1	323	324	246
Sun Apr 30 21:04:43 2023	1682903083	2	322	324	250
Sun Apr 30 21:04:45 2023	1682903085	1	323	324	234
Sun Apr 30 21:04:43 2023	1682903083	1	323	324	264
Sun Apr 30 21:04:43 2023	1682903083	2	323	325	253
Sun Apr 30 21:04:43 2023	1682903083	0	328	328	271
Sun Apr 30 21:04:43 2023	1682903083	1	327	328	278
Sun Apr 30 21:04:43 2023	1682903083	1	327	328	273
Sun Apr 30 21:04:43 2023	1682903083	1	327	328	273
Sun Apr 30 21:04:43 2023	1682903083	1	327	328	277
Sun Apr 30 21:04:43 2023	1682903083	1	328	329	283
Sun Apr 30 21:04:43 2023	1682903083	1	328	329	280
Sun Apr 30 21:04:43 2023	1682903083	1	328	329	287
Sun Apr 30 21:04:45 2023	1682903085	1	328	329	295
Sun Apr 30 21:04:45 2023	1682903085	1	330	331	273
Sun Apr 30 21:04:43 2023	1682903083	1	330	331	298
Sun Apr 30 21:04:44 2023	1682903084	0	331	331	256
Sun Apr 30 21:04:44 2023	1682903084	0	331	331	254
Sun Apr 30 21:04:44 2023	1682903084	0	331	331	259
Sun Apr 30 21:04:44 2023	1682903084	1	331	332	259
Sun Apr 30 21:04:43 2023	1682903083	1	331	332	257
Sun Apr 30 21:04:44 2023	1682903084	1	331	333	274
Sun Apr 30 21:04:44 2023	1682903084	1	332	333	257
Sun Apr 30 21:04:45 2023	1682903085	1	332	333	303
Sun Apr 30 21:04:43 2023	1682903083	1	333	334	264
Sun Apr 30 21:04:45 2023	1682903085	0	334	334	279
Sun Apr 30 21:04:43 2023	1682903083	1	334	335	276
Sun Apr 30 21:04:45 2023	1682903085	1	335	336	276
Sun Apr 30 21:04:45 2023	1682903085	0	336	336	275
Sun Apr 30 21:04:43 2023	1682903083	0	336	336	304
Sun Apr 30 21:04:45 2023	1682903085	2	335	336	291
Sun Apr 30 21:04:45 2023	1682903085	0	337	337	230
Sun Apr 30 21:04:43 2023	1682903083	0	338	338	294
Sun Apr 30 21:04:43 2023	1682903083	0	338	338	291
Sun Apr 30 21:04:43 2023	1682903083	1	337	338	272
Sun Apr 30 21:04:43 2023	1682903083	0	338	338	293
Sun Apr 30 21:04:45 2023	1682903085	0	338	338	282
Sun Apr 30 21:04:43 2023	1682903083	1	337	338	298
Sun Apr 30 21:04:43 2023	1682903083	0	338	338	280
Sun Apr 30 21:04:43 2023	1682903083	1	338	338	299
Sun Apr 30 21:04:43 2023	1682903083	1	338	339	298
Sun Apr 30 21:04:43 2023	1682903083	0	339	339	294
Sun Apr 30 21:04:43 2023	1682903083	1	338	339	267
Sun Apr 30 21:04:43 2023	1682903083	1	338	339	302
Sun Apr 30 21:04:45 2023	1682903085	1	338	339	254
Sun Apr 30 21:04:43 2023	1682903083	1	338	339	308
Sun Apr 30 21:04:43 2023	1682903083	1	338	339	295
Sun Apr 30 21:04:43 2023	1682903083	1	339	340	274
Sun Apr 30 21:04:45 2023	1682903085	0	341	341	280
Sun Apr 30 21:04:43 2023	1682903083	3	338	341	305
Sun Apr 30 21:04:43 2023	1682903083	1	340	341	288
Sun Apr 30 21:04:43 2023	1682903083	1	340	341	308
Sun Apr 30 21:04:43 2023	1682903083	0	341	341	285
Sun Apr 30 21:04:45 2023	1682903085	1	341	342	333
Sun Apr 30 21:04:45 2023	1682903085	1	341	342	323
Sun Apr 30 21:04:45 2023	1682903085	2	340	342	300
Sun Apr 30 21:04:43 2023	1682903083	1	341	342	287
Sun Apr 30 21:04:43 2023	1682903083	0	342	342	313
Sun Apr 30 21:04:43 2023	1682903083	1	341	342	291
Sun Apr 30 21:04:45 2023	1682903085	1	342	343	277
Sun Apr 30 21:04:45 2023	1682903085	1	343	344	274
Sun Apr 30 21:04:45 2023	1682903085	1	344	345	342
Sun Apr 30 21:04:45 2023	1682903085	1	344	345	343
Sun Apr 30 21:04:43 2023	1682903083	1	345	346	258
Sun Apr 30 21:04:43 2023	1682903083	1	345	346	317
Sun Apr 30 21:04:43 2023	1682903083	1	346	347	262
Sun Apr 30 21:04:44 2023	1682903084	1	346	347	299
Sun Apr 30 21:04:45 2023	1682903085	1	346	347	297
Sun Apr 30 21:04:45 2023	1682903085	0	348	348	341
Sun Apr 30 21:04:43 2023	1682903083	1	348	349	234
Sun Apr 30 21:04:45 2023	1682903085	2	347	349	314
Sun Apr 30 21:04:44 2023	1682903084	2	347	349	338
Sun Apr 30 21:04:45 2023	1682903085	1	349	350	316
Sun Apr 30 21:04:43 2023	1682903083	1	350	351	267
Sun Apr 30 21:04:43 2023	1682903083	1	350	351	238
Sun Apr 30 21:04:43 2023	1682903083	0	351	351	232
Sun Apr 30 21:04:45 2023	1682903085	1	350	351	335
Sun Apr 30 21:04:45 2023	1682903085	1	350	351	319
Sun Apr 30 21:04:45 2023	1682903085	1	352	353	321
Sun Apr 30 21:04:44 2023	1682903084	0	353	353	323
Sun Apr 30 21:04:43 2023	1682903083	1	353	354	243
Sun Apr 30 21:04:45 2023	1682903085	2	352	354	338
Sun Apr 30 21:04:43 2023	1682903083	1	354	355	246
Sun Apr 30 21:04:44 2023	1682903084	1	355	356	262
Sun Apr 30 21:04:45 2023	1682903085	0	356	356	316
Sun Apr 30 21:04:45 2023	1682903085	1	356	357	327
Sun Apr 30 21:04:45 2023	1682903085	1	356	357	320
