starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 20:50:47 2023	1682902247	0	27376	27376	27376
Sun Apr 30 20:50:41 2023	1682902241	1	27376	27377	27376
Sun Apr 30 20:49:37 2023	1682902177	1	27377	27378	27377
Sun Apr 30 20:51:25 2023	1682902285	0	27379	27379	27379
Sun Apr 30 20:51:26 2023	1682902286	1	27378	27379	27378
Sun Apr 30 20:50:32 2023	1682902232	0	27379	27379	27379
Sun Apr 30 20:49:32 2023	1682902172	0	27380	27380	27380
Sun Apr 30 20:52:15 2023	1682902335	1	27379	27380	27379
Sun Apr 30 20:52:14 2023	1682902334	0	27380	27380	27380
Sun Apr 30 20:51:25 2023	1682902285	1	27379	27380	27378
Sun Apr 30 20:51:21 2023	1682902281	1	27379	27380	27379
Sun Apr 30 20:50:33 2023	1682902233	1	27379	27380	27379
Sun Apr 30 20:49:34 2023	1682902174	1	27379	27380	27379
Sun Apr 30 20:51:20 2023	1682902280	1	27379	27380	27379
Sun Apr 30 20:49:35 2023	1682902175	0	27380	27380	27379
Sun Apr 30 20:52:12 2023	1682902332	1	27380	27381	27379
Sun Apr 30 20:49:33 2023	1682902173	1	27380	27381	27380
Sun Apr 30 20:49:34 2023	1682902174	1	27381	27382	27380
Sun Apr 30 20:51:43 2023	1682902303	1	27381	27382	27381
Sun Apr 30 20:50:35 2023	1682902235	0	27386	27386	27386
Sun Apr 30 20:51:23 2023	1682902283	0	27387	27387	27385
Sun Apr 30 20:51:30 2023	1682902290	0	27388	27388	27388
Sun Apr 30 20:51:32 2023	1682902292	0	27388	27388	27388
Sun Apr 30 20:51:22 2023	1682902282	1	27387	27388	27387
Sun Apr 30 20:50:43 2023	1682902243	1	27388	27389	27379
Sun Apr 30 20:50:43 2023	1682902243	0	27389	27389	27389
Sun Apr 30 20:51:44 2023	1682902304	1	27388	27389	27388
Sun Apr 30 20:49:31 2023	1682902171	1	27388	27389	27387
Sun Apr 30 20:52:14 2023	1682902334	0	27389	27389	27389
Sun Apr 30 20:51:44 2023	1682902304	1	27388	27389	27388
Sun Apr 30 20:51:26 2023	1682902286	0	27389	27389	27389
Sun Apr 30 20:51:25 2023	1682902285	0	27389	27389	27389
Sun Apr 30 20:50:42 2023	1682902242	1	27388	27389	27388
Sun Apr 30 20:51:19 2023	1682902279	0	27389	27389	27389
Sun Apr 30 20:49:34 2023	1682902174	0	27390	27390	27390
Sun Apr 30 20:52:19 2023	1682902339	1	27389	27390	27389
Sun Apr 30 20:50:47 2023	1682902247	1	27389	27390	27389
Sun Apr 30 20:51:45 2023	1682902305	0	27390	27390	27389
Sun Apr 30 20:50:47 2023	1682902247	1	27389	27390	27389
Sun Apr 30 20:51:21 2023	1682902281	1	27389	27390	27389
Sun Apr 30 20:50:45 2023	1682902245	0	27390	27390	27389
Sun Apr 30 20:52:13 2023	1682902333	1	27389	27390	27389
Sun Apr 30 20:50:34 2023	1682902234	1	27389	27390	27389
Sun Apr 30 20:50:40 2023	1682902240	1	27389	27390	27388
Sun Apr 30 20:49:31 2023	1682902171	1	27389	27390	27389
Sun Apr 30 20:50:34 2023	1682902234	1	27389	27390	27389
Sun Apr 30 20:51:31 2023	1682902291	1	27390	27391	27390
Sun Apr 30 20:51:31 2023	1682902291	1	27390	27391	27390
Sun Apr 30 20:50:42 2023	1682902242	1	27390	27391	27390
Sun Apr 30 20:51:31 2023	1682902291	1	27390	27391	27389
Sun Apr 30 20:51:42 2023	1682902302	1	27393	27394	27393
Sun Apr 30 20:52:15 2023	1682902335	0	27395	27395	27395
Sun Apr 30 20:50:33 2023	1682902233	1	27396	27397	27395
Sun Apr 30 20:51:19 2023	1682902279	0	27398	27398	27398
Sun Apr 30 20:50:39 2023	1682902239	1	27397	27398	27397
Sun Apr 30 20:50:35 2023	1682902235	0	27398	27398	27397
Sun Apr 30 20:51:42 2023	1682902302	5	27394	27399	27392
Sun Apr 30 20:51:43 2023	1682902303	1	27398	27399	27397
Sun Apr 30 20:50:42 2023	1682902242	1	27399	27400	27399
Sun Apr 30 20:50:35 2023	1682902235	1	27399	27400	27399
Sun Apr 30 20:51:26 2023	1682902286	0	27400	27400	27400
Sun Apr 30 20:51:29 2023	1682902289	1	27399	27400	27399
Sun Apr 30 20:50:50 2023	1682902250	1	27399	27400	27399
Sun Apr 30 20:50:32 2023	1682902232	0	27400	27400	27400
Sun Apr 30 20:50:34 2023	1682902234	1	27399	27400	27399
Sun Apr 30 20:48:55 2023	1682902135	0	27400	27400	27399
Sun Apr 30 20:49:33 2023	1682902173	1	27399	27400	27398
Sun Apr 30 20:50:40 2023	1682902240	1	27399	27400	27399
Sun Apr 30 20:51:30 2023	1682902290	1	27399	27400	27399
Sun Apr 30 20:52:18 2023	1682902338	1	27399	27400	27398
Sun Apr 30 20:52:19 2023	1682902339	1	27401	27402	27401
Sun Apr 30 20:49:32 2023	1682902172	0	27402	27402	27402
Sun Apr 30 20:49:33 2023	1682902173	1	27403	27404	27403
Sun Apr 30 20:51:27 2023	1682902287	1	27403	27404	27403
Sun Apr 30 20:52:16 2023	1682902336	1	27403	27404	27402
Sun Apr 30 20:49:00 2023	1682902140	0	27408	27408	27408
Sun Apr 30 20:51:19 2023	1682902279	1	27407	27408	27407
Sun Apr 30 20:51:23 2023	1682902283	0	27409	27409	27409
Sun Apr 30 20:51:41 2023	1682902301	1	27408	27409	27408
Sun Apr 30 20:50:48 2023	1682902248	0	27409	27409	27408
Sun Apr 30 20:52:22 2023	1682902342	0	27409	27409	27409
Sun Apr 30 20:51:32 2023	1682902292	0	27409	27409	27409
Sun Apr 30 20:51:44 2023	1682902304	1	27408	27409	27408
Sun Apr 30 20:49:31 2023	1682902171	1	27408	27409	27408
Sun Apr 30 20:50:39 2023	1682902239	0	27409	27409	27390
Sun Apr 30 20:49:29 2023	1682902169	0	27410	27410	27410
Sun Apr 30 20:51:44 2023	1682902304	1	27409	27410	27409
Sun Apr 30 20:49:26 2023	1682902166	0	27410	27410	27410
Sun Apr 30 20:50:39 2023	1682902239	0	27410	27410	27410
Sun Apr 30 20:50:48 2023	1682902248	1	27409	27410	27409
Sun Apr 30 20:49:28 2023	1682902168	1	27409	27410	27408
Sun Apr 30 20:51:23 2023	1682902283	0	27410	27410	27409
Sun Apr 30 20:50:38 2023	1682902238	0	27410	27410	27409
Sun Apr 30 20:51:24 2023	1682902284	1	27409	27410	27409
Sun Apr 30 20:51:26 2023	1682902286	0	27410	27410	27409
Sun Apr 30 20:51:18 2023	1682902278	0	27410	27410	27408
Sun Apr 30 20:50:44 2023	1682902244	1	27409	27410	27408
Sun Apr 30 20:51:24 2023	1682902284	1	27409	27410	27409
Sun Apr 30 20:51:29 2023	1682902289	1	27409	27410	27408
Sun Apr 30 20:51:22 2023	1682902282	0	27411	27411	27411
Sun Apr 30 20:50:46 2023	1682902246	1	27411	27412	27411
Sun Apr 30 20:51:22 2023	1682902282	1	27413	27414	27413
Sun Apr 30 20:50:46 2023	1682902246	1	27414	27415	27414
Sun Apr 30 20:49:23 2023	1682902163	1	27415	27416	27415
Sun Apr 30 20:50:44 2023	1682902244	0	27416	27416	27416
Sun Apr 30 20:52:15 2023	1682902335	0	27417	27417	27417
Sun Apr 30 20:51:45 2023	1682902305	1	27416	27417	27416
Sun Apr 30 20:50:47 2023	1682902247	1	27417	27418	27416
Sun Apr 30 20:51:41 2023	1682902301	0	27418	27418	27418
Sun Apr 30 20:52:17 2023	1682902337	0	27418	27418	27417
Sun Apr 30 20:49:28 2023	1682902168	1	27418	27419	27409
Sun Apr 30 20:52:15 2023	1682902335	0	27419	27419	27419
Sun Apr 30 20:50:40 2023	1682902240	0	27419	27419	27409
Sun Apr 30 20:49:00 2023	1682902140	0	27419	27419	27418
Sun Apr 30 20:49:25 2023	1682902165	1	27418	27419	27418
Sun Apr 30 20:51:32 2023	1682902292	1	27418	27419	27418
Sun Apr 30 20:50:39 2023	1682902239	1	27418	27419	27418
Sun Apr 30 20:49:29 2023	1682902169	0	27419	27419	27417
Sun Apr 30 20:50:41 2023	1682902241	0	27419	27419	27419
Sun Apr 30 20:51:42 2023	1682902302	0	27419	27419	27418
Sun Apr 30 20:48:59 2023	1682902139	0	27419	27419	27419
Sun Apr 30 20:51:40 2023	1682902300	0	27419	27419	27419
Sun Apr 30 20:48:59 2023	1682902139	1	27418	27419	27418
Sun Apr 30 20:51:22 2023	1682902282	0	27419	27419	27418
Sun Apr 30 20:49:32 2023	1682902172	1	27418	27419	27408
Sun Apr 30 20:52:17 2023	1682902337	0	27420	27420	27420
Sun Apr 30 20:52:11 2023	1682902331	0	27420	27420	27420
Sun Apr 30 20:52:14 2023	1682902334	1	27419	27420	27419
Sun Apr 30 20:52:19 2023	1682902339	1	27419	27420	27419
Sun Apr 30 20:51:30 2023	1682902290	1	27419	27420	27418
Sun Apr 30 20:52:18 2023	1682902338	1	27419	27420	27418
Sun Apr 30 20:52:18 2023	1682902338	1	27419	27420	27418
Sun Apr 30 20:50:48 2023	1682902248	1	27419	27420	27419
Sun Apr 30 20:51:28 2023	1682902288	0	27421	27421	27421
Sun Apr 30 20:49:26 2023	1682902166	0	27421	27421	27421
Sun Apr 30 20:50:48 2023	1682902248	0	27421	27421	27420
Sun Apr 30 20:50:40 2023	1682902240	0	27422	27422	27422
Sun Apr 30 20:51:21 2023	1682902281	2	27422	27424	27418
Sun Apr 30 20:50:38 2023	1682902238	0	27425	27425	27425
Sun Apr 30 20:48:59 2023	1682902139	1	27425	27426	27425
Sun Apr 30 20:50:36 2023	1682902236	0	27428	27428	27428
Sun Apr 30 20:52:22 2023	1682902342	0	27429	27429	27429
Sun Apr 30 20:49:00 2023	1682902140	0	27429	27429	27429
Sun Apr 30 20:52:22 2023	1682902342	0	27429	27429	27429
Sun Apr 30 20:50:43 2023	1682902243	0	27429	27429	27429
Sun Apr 30 20:50:37 2023	1682902237	1	27428	27429	27428
Sun Apr 30 20:52:19 2023	1682902339	1	27428	27429	27428
Sun Apr 30 20:52:20 2023	1682902340	1	27429	27429	27429
Sun Apr 30 20:49:32 2023	1682902172	0	27430	27430	27430
Sun Apr 30 20:50:36 2023	1682902236	1	27429	27430	27429
Sun Apr 30 20:50:45 2023	1682902245	0	27430	27430	27430
Sun Apr 30 20:50:36 2023	1682902236	1	27429	27430	27429
Sun Apr 30 20:49:30 2023	1682902170	1	27429	27430	27429
Sun Apr 30 20:49:19 2023	1682902159	1	27429	27430	27429
Sun Apr 30 20:49:26 2023	1682902166	1	27429	27430	27429
Sun Apr 30 20:49:26 2023	1682902166	1	27429	27430	27428
Sun Apr 30 20:49:20 2023	1682902160	1	27429	27430	27428
Sun Apr 30 20:52:16 2023	1682902336	1	27430	27431	27429
Sun Apr 30 20:49:28 2023	1682902168	1	27430	27431	27429
Sun Apr 30 20:51:24 2023	1682902284	1	27430	27431	27430
Sun Apr 30 20:48:55 2023	1682902135	1	27430	27431	27429
Sun Apr 30 20:51:27 2023	1682902287	1	27431	27432	27430
Sun Apr 30 20:49:17 2023	1682902157	0	27432	27432	27432
Sun Apr 30 20:49:22 2023	1682902162	0	27433	27433	27432
Sun Apr 30 20:51:29 2023	1682902289	1	27434	27435	27433
Sun Apr 30 20:49:02 2023	1682902142	1	27435	27436	27435
Sun Apr 30 20:50:44 2023	1682902244	1	27435	27436	27434
Sun Apr 30 20:50:46 2023	1682902246	0	27438	27438	27438
